ORGANIZATION NUMBER;Party_ID;ATTRIBUTE17
5566913942;22652227;SE
5566916085;18569596;SE
5566916770;16146846;SE
5566917067;18879564;SE
5566918040;19130996;SE
5566918420;22652228;SE
5566919196;16635926;SE
5566919642;6939370;SE
5566919808;9266379;SE
5566921317;10584626;SE
5566921606;180706;SE
5566922091;14541661;SE
5566922851;23161478;SE
5566924279;1268602;SE
5566924360;16146847;SE
5566925359;23161729;SE
5566925862;901998;SE
5566930466;22851443;SE
5566935010;19858555;SE
5566935242;10584635;SE
5566935333;849693;SE
5566936422;10584636;SE
5566939186;22206086;SE
5566939525;22251540;SE
5566940044;17725486;SE
5566940077;20676524;SE
5566940978;22652229;SE
5566941653;20696007;SE
5566941919;396600;SE
5566945878;21538832;SE
5566947734;18879609;SE
5566948880;10584639;SE
5566949086;11628197;SE
5566949342;396601;SE
5566949417;10584640;SE
5566949466;22652231;SE
5566949771;7068703;SE
5566952734;10584641;SE
5566954177;11432407;SE
5566956115;16146849;SE
5566956404;10584642;SE
5566956552;22992658;SE
5566957261;10584644;SE
5566957337;22652232;SE
5566957592;22652233;SE
5566957675;12142078;SE
5566962733;16146850;SE
5566962873;10757255;SE
5566964309;12617413;SE
5566967559;14133251;SE
5566968375;10584646;SE
5566971700;22652234;SE
5566973482;22069201;SE
5566974746;18217634;SE
5566975941;22673253;SE
5566976352;20855596;SE
5566979398;22652235;SE
5566980354;10584651;SE
5566980495;10584652;SE
5566980511;396602;SE
5566983044;22652236;SE
5566984893;10857932;SE
5566985445;22652237;SE
5566986021;20696009;SE
5566987540;22652238;SE
5566987557;10584654;SE
5566988035;396604;SE
5566989793;16146851;SE
5566990098;3185757;SE
5566990346;4221604;SE
5566991542;396605;SE
5566992581;10584657;SE
5566993191;14786013;SE
5566994488;4595520;SE
5566997093;396606;SE
5566997309;10584659;SE
5566997937;22652239;SE
5566998133;21621598;SE
5566998612;22652240;SE
5566998729;396608;SE
5566999404;21193923;SE
5567001473;10584660;SE
5567003933;43093;SE
5567004170;150024;SE
5567005177;16985565;SE
5567007181;17845520;SE
5567010300;21139;SE
5567010730;16406953;SE
5567011209;11548049;SE
5567011282;901999;SE
5567011308;22652241;SE
5567013106;20677635;SE
5567013460;1734706;SE
5567014328;18429490;SE
5567016380;18379623;SE
5567016455;20715616;SE
5567017347;22652242;SE
5567017404;11426134;SE
5567018436;14851713;SE
5567019269;18879556;SE
5567020747;4503152;SE
5567021646;18299420;SE
5567021745;5133166;SE
5567023113;21955514;SE
5567024384;396611;SE
5567025613;396618;SE
5567029755;22652243;SE
5567030191;396623;SE
5567030472;23491506;SE
5567030886;23370088;SE
5567031413;22652244;SE
5567032650;22652245;SE
5567035877;17068501;SE
5567036537;14030278;SE
5567037303;396631;SE
5567037485;5707437;SE
5567038624;18264625;SE
5567042600;396634;SE
5567044341;396637;SE
5567047948;18401495;SE
5567049332;22652246;SE
5567049563;17882338;SE
5567051452;14969607;SE
5567052310;23452817;SE
5567052542;10584665;SE
5567052799;21715519;SE
5567055784;396646;SE
5567058150;22652247;SE
5567059349;4837239;SE
5567059943;20696010;SE
5567061238;396655;SE
5567061915;10584669;SE
5567062517;10584670;SE
5567065288;22238757;SE
5567065593;23519725;SE
5567066302;20696011;SE
5567066328;23408885;SE
5567067102;18008555;SE
5567067128;20696013;SE
5567067524;12724125;SE
5567067920;10584671;SE
5567069561;396659;SE
5567070171;16146854;SE
5567073563;10584677;SE
5567075311;15466533;SE
5567077077;15949631;SE
5567077648;22881721;SE
5567078356;3209546;SE
5567081483;22652248;SE
5567081574;19515242;SE
5567088124;10584679;SE
5567088413;396664;SE
5567090021;19696506;SE
5567090203;23161829;SE
5567091979;4595504;SE
5567092167;10584681;SE
5567093504;16146855;SE
5567093546;22673267;SE
5567097349;1923120;SE
5567099170;20024229;SE
5567099964;8093674;SE
5567101000;20738016;SE
5567102164;19925134;SE
5567103923;21239566;SE
5567104699;10584685;SE
556710469901;22652249;SE
5567107502;10584688;SE
5567107627;15560530;SE
5567108047;10584689;SE
5567109110;22652251;SE
5567109219;16146857;SE
5567109722;23271605;SE
5567109763;902108;SE
5567110191;22560684;SE
5567110985;10943206;SE
5567111918;20696014;SE
5567112536;22652252;SE
5567115695;180708;SE
5567118202;10584691;SE
5567118657;10584692;SE
5567119549;22652253;SE
5567120893;18237219;SE
5567121636;10531275;SE
5567122196;18569550;SE
5567122246;22834820;SE
5567123319;16357630;SE
5567124028;10584696;SE
5567125777;396677;SE
5567126544;20790795;SE
5567127278;10584698;SE
5567127799;5297190;SE
5567128631;3367176;SE
5567130736;10584699;SE
5567131312;22673295;SE
5567131916;10584701;SE
5567135420;22652254;SE
5567135610;16156604;SE
5567136543;160685;SE
5567136709;21286775;SE
5567138093;17882500;SE
5567138333;18879611;SE
5567138812;396688;SE
5567139406;22251561;SE
5567139661;18380007;SE
5567139992;20816335;SE
5567144091;396699;SE
5567144695;23149542;SE
5567144844;22480404;SE
5567146104;902007;SE
5567146278;396703;SE
5567148506;22652255;SE
5567148522;18853516;SE
5567148720;21939611;SE
5567150478;20677680;SE
5567151278;20696016;SE
5567151823;22652256;SE
5567157077;10584712;SE
5567158117;22881722;SE
5567158729;10584713;SE
5567158901;20696017;SE
5567160527;10584714;SE
5567160824;22652257;SE
5567162507;10584715;SE
5567162556;22652258;SE
5567163679;22963324;SE
5567164214;16327641;SE
5567171672;18926502;SE
5567172043;15042716;SE
5567172936;16146859;SE
5567173124;22708760;SE
5567174296;10584719;SE
5567174999;157582;SE
5567176630;396712;SE
5567178115;13568200;SE
5567178503;396715;SE
5567180293;17882260;SE
5567180384;21848738;SE
5567180947;23149537;SE
5567181069;10584720;SE
5567181184;10584721;SE
5567181879;20696018;SE
5567182539;10584722;SE
5567184824;21109264;SE
5567185417;23004707;SE
5567187363;396720;SE
5567187470;10584726;SE
5567189781;10584727;SE
5567191894;3899284;SE
5567196158;15194854;SE
5567196240;10584728;SE
5567197818;10584729;SE
5567200034;20662569;SE
5567203186;4675188;SE
5567203806;23017860;SE
5567205165;10584732;SE
5567209571;10584736;SE
5567209746;23491602;SE
5567211247;20815886;SE
5567211510;23262527;SE
5567212963;14353588;SE
5567214126;23161774;SE
5567216170;10584741;SE
5567216550;23431071;SE
5567218515;396730;SE
5567220081;23199555;SE
5567220933;17988513;SE
5567222459;396740;SE
5567223606;396746;SE
5567224836;10584744;SE
5567225296;7753249;SE
5567228357;19553519;SE
5567230916;19482101;SE
5567232037;20246116;SE
5567233118;22652259;SE
5567233803;180710;SE
5567234868;20056495;SE
5567235329;10584748;SE
5567235873;19424596;SE
5567236087;10584749;SE
5567237986;21698690;SE
5567238182;6828223;SE
5567239545;22652260;SE
5567241780;21637537;SE
5567246011;1181623;SE
5567247043;22652261;SE
5567248884;10584752;SE
5567249098;13524286;SE
5567249254;23094532;SE
5567249494;902009;SE
5567251755;20143519;SE
5567252936;7356220;SE
5567254577;396761;SE
5567256663;396766;SE
5567259493;396770;SE
5567261200;16146861;SE
5567261648;18569576;SE
5567263032;3778399;SE
5567264451;16932835;SE
5567266241;20902511;SE
5567266811;10584759;SE
5567273577;20202711;SE
5567275473;22652263;SE
5567276851;10584763;SE
5567278238;20482629;SE
5567284962;20696021;SE
5567285670;396788;SE
5567285894;23185593;SE
5567289177;16146862;SE
5567289946;22652264;SE
5567292759;22426941;SE
5567292817;14984876;SE
5567294755;22652265;SE
5567296438;16146863;SE
5567297956;22881723;SE
5567298624;396797;SE
5567298822;10584765;SE
5567300081;21371531;SE
5567300214;16146864;SE
5567300784;20974587;SE
5567302400;20888600;SE
5567302541;20696022;SE
5567303192;22652266;SE
5567304232;396808;SE
5567305965;10584769;SE
5567306229;396815;SE
5567307524;19472499;SE
5567307904;10584770;SE
5567309173;15560705;SE
5567309637;22652267;SE
5567312516;396822;SE
5567312730;14133316;SE
5567313357;16030624;SE
5567315170;19925139;SE
5567315790;20398839;SE
5567317408;10584773;SE
5567318794;1814639;SE
5567320295;18709805;SE
5567320675;13457317;SE
5567321046;21795653;SE
5567321566;21956512;SE
5567321905;21316502;SE
5567322903;10584775;SE
5567325047;10584777;SE
5567325591;21142;SE
5567327480;22652268;SE
5567328611;396858;SE
5567329296;22652269;SE
5567330492;98201;SE
5567332969;4789179;SE
5567337430;23134698;SE
5567343073;902012;SE
5567346738;5968401;SE
5567348502;22082394;SE
5567350268;21432351;SE
5567350557;22652271;SE
5567355671;12459366;SE
5567360408;10584790;SE
5567360796;14392743;SE
5567363253;20662535;SE
5567366223;16146866;SE
5567366579;14133297;SE
5567367163;22652272;SE
5567369466;22652273;SE
5567370084;21402959;SE
5567370431;180711;SE
5567372254;22787673;SE
5567372312;18879607;SE
5567372593;10584795;SE
5567374003;21993833;SE
5567374763;10584796;SE
5567375653;19015515;SE
5567376800;22652274;SE
5567377097;16146867;SE
5567378004;10584798;SE
5567378236;10584799;SE
5567378343;20457594;SE
5567379374;20570003;SE
5567381305;19601518;SE
5567382071;16146868;SE
5567382311;396911;SE
5567382873;18969488;SE
5567385165;10982116;SE
5567388201;22673329;SE
5567388334;10584804;SE
5567389126;1205668;SE
5567389993;11738635;SE
5567393359;902013;SE
5567396980;10584806;SE
5567398093;10584807;SE
5567400303;396916;SE
5567401079;10584808;SE
5567401186;22238801;SE
5567401285;9021408;SE
5567401319;10785096;SE
5567401756;22652275;SE
5567403927;10584809;SE
5567405070;11426463;SE
5567405393;11300784;SE
5567407357;17282821;SE
5567407449;23394600;SE
5567408918;22652276;SE
5567409387;22652277;SE
5567409502;10584814;SE
5567410914;21109265;SE
5567411292;22652279;SE
5567413066;396938;SE
5567414379;16033522;SE
5567415756;43096;SE
5567417224;23021691;SE
5567417794;20696024;SE
5567419709;22924850;SE
5567419832;22652280;SE
5567419980;10584816;SE
5567420194;13805155;SE
5567423677;10584817;SE
5567423867;22652281;SE
5567427470;10584818;SE
5567432363;6960326;SE
5567433288;19407501;SE
5567434369;22561644;SE
5567436596;22600150;SE
5567437065;22652282;SE
5567437115;21203510;SE
5567441349;22652283;SE
5567442404;1751732;SE
5567443931;21211505;SE
5567443964;3544315;SE
5567445209;13112142;SE
5567445316;10584821;SE
5567446371;22652284;SE
5567449151;21500443;SE
5567452155;16146869;SE
5567452445;16146870;SE
5567452643;18829941;SE
5567453401;10584825;SE
5567457071;21863717;SE
5567457121;15560495;SE
5567457295;20696026;SE
5567458921;1814638;SE
5567459309;16826500;SE
5567462295;10584829;SE
5567463038;22652286;SE
5567464853;22813734;SE
5567465843;10584830;SE
5567466627;4953197;SE
5567467112;21652259;SE
5567467682;396958;SE
5567468144;13357191;SE
5567468904;396964;SE
5567469647;19658564;SE
5567470181;22652287;SE
5567470512;10584832;SE
5567471031;1948243;SE
5567471353;22575551;SE
5567471395;15682873;SE
5567471833;1813686;SE
5567473714;22652288;SE
5567474001;396977;SE
5567475495;396984;SE
5567477483;16146871;SE
5567479398;16146872;SE
5567480834;9816523;SE
5567482368;22310980;SE
5567484737;22371732;SE
5567488258;396989;SE
5567490262;4831160;SE
5567490387;10584837;SE
5567490601;396995;SE
5567491567;11239044;SE
5567492854;10584840;SE
5567494223;10584841;SE
5567494702;902015;SE
5567494785;18570497;SE
5567495543;7570390;SE
5567496327;23134833;SE
5567500904;10584842;SE
5567501282;12455063;SE
5567501803;16146873;SE
5567504815;22652290;SE
5567505945;180712;SE
5567507693;22652291;SE
5567509228;23240918;SE
5567509798;10584844;SE
5567511927;9634359;SE
5567514244;10584846;SE
5567514319;10584847;SE
5567515530;23017862;SE
5567517114;22652292;SE
5567519011;19569932;SE
5567519482;16453602;SE
5567520613;23478809;SE
5567521066;95043;SE
5567523666;20277562;SE
5567523880;22371779;SE
5567525141;22652293;SE
5567527030;22652295;SE
5567528889;10584849;SE
5567530349;22387892;SE
5567530471;3199606;SE
5567532857;4747147;SE
5567534408;22312644;SE
5567535405;15707505;SE
5567537542;13156360;SE
5567537773;21955156;SE
5567538920;20696027;SE
5567540231;23021606;SE
5567541338;10584854;SE
5567542070;18198290;SE
5567542732;17282858;SE
5567544910;10584855;SE
5567544928;11814096;SE
5567545313;17682653;SE
5567547954;10584858;SE
5567548200;23110743;SE
5567548622;16146876;SE
5567549612;18085698;SE
5567552616;22652296;SE
5567556500;23061713;SE
5567558902;10584862;SE
5567559462;21032350;SE
5567561971;10584864;SE
5567565907;22652297;SE
5567566376;18127522;SE
5567568539;17789615;SE
5567568760;10584866;SE
5567569792;10584867;SE
5567569867;13994200;SE
5567571699;5005620;SE
5567571939;20696028;SE
5567572119;21145292;SE
5567572317;22851588;SE
5567573216;16777567;SE
5567574610;12459349;SE
5567577522;397069;SE
5567580302;23394609;SE
5567580310;10584869;SE
5567581805;17938739;SE
5567581946;22886964;SE
5567584247;22355854;SE
5567586580;22864530;SE
5567586622;22388512;SE
5567586895;10584872;SE
5567587042;17066825;SE
5567588800;22652298;SE
5567589964;20696029;SE
5567591176;22652299;SE
5567591242;22993590;SE
5567593685;15828108;SE
5567594659;397075;SE
5567599088;2255668;SE
5567599815;21079252;SE
5567599914;397081;SE
5567602023;16146878;SE
5567602478;22499566;SE
5567607519;397093;SE
5567607782;22584758;SE
5567611453;21109267;SE
5567612337;18170528;SE
5567612469;7159432;SE
5567612865;3803342;SE
5567613251;397094;SE
5567613863;1907836;SE
5567614580;17926347;SE
5567614754;10584880;SE
5567616973;18313488;SE
5567617492;21050633;SE
5567617518;22652300;SE
5567618920;21286718;SE
5567619779;397096;SE
5567620611;20696030;SE
5567620884;10584883;SE
5567622120;22652301;SE
5567623391;10857411;SE
5567624316;23422616;SE
5567625123;3802527;SE
5567626816;18846642;SE
5567627228;22924839;SE
5567627418;22652303;SE
5567627657;10657484;SE
5567630669;11302045;SE
5567630693;397106;SE
5567630925;13994214;SE
5567631592;397109;SE
5567633234;22723536;SE
5567634919;18528588;SE
5567636476;10584885;SE
5567636815;10584886;SE
5567637326;22813627;SE
5567639413;397114;SE
5567640353;21109268;SE
5567641872;15828120;SE
5567643894;22652304;SE
5567644140;43090;SE
5567645873;19179237;SE
5567646533;10691043;SE
5567647358;2041924;SE
5567648836;22652305;SE
5567650048;20696033;SE
5567650485;23417737;SE
5567651970;23261628;SE
5567653414;15414504;SE
5567659528;20923396;SE
5567663082;16248907;SE
5567663157;10584889;SE
5567665731;19814488;SE
5567665921;20696035;SE
5567666234;21725431;SE
5567668818;10584893;SE
5567668982;10508059;SE
5567669220;21660917;SE
5567669824;21118594;SE
5567671523;16146879;SE
5567672794;10609433;SE
5567678411;20696036;SE
5567678700;23149541;SE
5567679849;14030270;SE
5567680730;20696037;SE
5567681035;4571615;SE
5567681530;14439606;SE
5567682959;22387531;SE
5567683874;18085596;SE
5567684005;86056;SE
5567684450;14250282;SE
5567684906;16146882;SE
5567686752;5172464;SE
5567686851;19771014;SE
5567688808;10871642;SE
5567689038;21244502;SE
5567689095;18170459;SE
5567689210;20696038;SE
5567689350;397127;SE
5567689848;10584896;SE
5567692123;20935913;SE
5567692925;6236338;SE
5567694533;15353311;SE
5567694889;22196511;SE
5567696298;18726145;SE
5567696330;20336514;SE
5567696512;20696039;SE
5567697007;22851432;SE
5567699409;10584897;SE
5567699474;21739726;SE
5567699490;417631;SE
5567699664;20696040;SE
5567699920;10584898;SE
5567700470;23017825;SE
5567700496;20696041;SE
5567700645;357960;SE
5567701585;20455670;SE
5567702484;4231203;SE
5567703565;10584900;SE
5567703912;22652306;SE
5567705016;3615716;SE
5567705602;397129;SE
5567706501;10584901;SE
5567707244;10584902;SE
5567708408;16146883;SE
5567708762;10584903;SE
5567708994;3438180;SE
5567709000;417633;SE
5567711154;20158882;SE
5567712640;180713;SE
5567715858;10584907;SE
5567716112;14821565;SE
5567716609;18257750;SE
5567717946;23004628;SE
5567718415;10584908;SE
5567720205;23452658;SE
5567722672;902110;SE
5567725279;16146884;SE
5567725360;19187499;SE
5567725527;22126532;SE
5567727697;180714;SE
5567727978;3077679;SE
5567728950;23434568;SE
5567730097;13357126;SE
5567732572;22652307;SE
5567732812;11651851;SE
5567735922;14439683;SE
5567738249;6759799;SE
5567738777;11259018;SE
5567740195;10584910;SE
5567741748;7963567;SE
5567743892;10584911;SE
5567744064;22652309;SE
5567746101;10584912;SE
5567747612;16146886;SE
5567749923;3304292;SE
5567750061;23073768;SE
5567750210;22652310;SE
5567753768;5070660;SE
5567754394;22652311;SE
5567755128;20696042;SE
5567757264;10584915;SE
5567757413;23092557;SE
5567757751;397133;SE
5567758312;6879833;SE
5567759393;7575583;SE
5567760391;21287596;SE
5567761928;23299706;SE
5567761936;1354020;SE
5567766158;16881522;SE
5567766802;1353759;SE
5567767826;20696043;SE
5567769673;10584919;SE
5567770598;397134;SE
5567773766;9462325;SE
5567774897;11643112;SE
5567775639;7216252;SE
5567775852;8806257;SE
5567777544;21109270;SE
5567778310;22652312;SE
5567779144;13834093;SE
5567779615;22652313;SE
5567781579;397138;SE
5567783302;14293758;SE
5567784789;20569595;SE
5567787196;397139;SE
5567789325;6724154;SE
5567797963;11265075;SE
5567798284;10584925;SE
5567801211;21956506;SE
5567805634;1772625;SE
5567807119;7500439;SE
5567807358;21109271;SE
5567807929;18879519;SE
5567809685;417637;SE
5567810725;22652315;SE
5567811533;23149912;SE
5567812762;10584930;SE
5567815765;397141;SE
5567817506;18426991;SE
5567818686;10584931;SE
5567818769;20696045;SE
5567819312;10584932;SE
5567819957;20696046;SE
5567823058;10584933;SE
5567826408;397142;SE
5567828602;397143;SE
5567829253;23350734;SE
5567829287;10584934;SE
5567830707;22652316;SE
5567834683;10584936;SE
5567835367;397145;SE
5567837306;10584937;SE
5567839781;17985633;SE
5567840854;3298189;SE
5567843411;18299557;SE
5567844898;21444631;SE
5567845499;18976501;SE
5567846158;10584938;SE
5567846166;10584939;SE
5567846240;6730225;SE
5567846505;397146;SE
5567847677;15003586;SE
5567849350;22871285;SE
5567853311;16453658;SE
5567854111;22851324;SE
5567854285;22652317;SE
5567854897;16146888;SE
5567854913;902026;SE
5567856199;19695841;SE
5567858328;22652318;SE
5567859078;1417607;SE
5567860167;397149;SE
5567862833;22993545;SE
5567865570;10584944;SE
5567865992;4974222;SE
5567867121;2200976;SE
5567868756;397150;SE
5567870075;397152;SE
5567873657;22407550;SE
5567874424;17500694;SE
5567875611;21955043;SE
5567879944;397154;SE
5567884282;21795634;SE
5567884597;16146889;SE
5567885289;19113316;SE
5567885313;16146891;SE
5567887038;14985016;SE
5567887319;397156;SE
5567892798;11514752;SE
5567899371;17979194;SE
5567901417;21118522;SE
5567902258;20923666;SE
5567902837;22652319;SE
5567903793;20580557;SE
5567904528;22652320;SE
5567905160;16146892;SE
5567906713;5351644;SE
5567907059;20024074;SE
5567907778;21344905;SE
5567909204;397160;SE
5567910053;20696047;SE
5567910467;22652322;SE
5567911747;10584956;SE
5567911887;6827325;SE
5567912356;16146893;SE
5567912562;10584957;SE
5567912620;11548291;SE
5567912810;244614;SE
5567914147;10584959;SE
5567916605;10584960;SE
5567917793;22600204;SE
5567920102;6057299;SE
5567921191;22652323;SE
5567922256;21109272;SE
5567922710;22005725;SE
5567923114;10584963;SE
5567929632;10584966;SE
5567930358;10584967;SE
5567931638;16111936;SE
5567931844;3035319;SE
5567933154;13831526;SE
5567933444;22652324;SE
5567934483;16111722;SE
5567934608;10584968;SE
5567935886;23335592;SE
5567939268;22515550;SE
5567942353;17108929;SE
5567944797;22652325;SE
5567945042;19444910;SE
5567945711;10584970;SE
5567945778;18709745;SE
5567945810;10584971;SE
5567946453;10584972;SE
5567946867;17682736;SE
5567947295;752645;SE
5567947352;15899554;SE
5567951164;3899282;SE
5567955645;21109273;SE
5567956056;9751986;SE
5567959969;18879600;SE
5567961775;11405307;SE
5567962633;21256559;SE
5567963466;21416698;SE
5567963490;21109274;SE
5567964233;21176709;SE
5567966444;1244604;SE
5567966881;20696048;SE
5567967608;22652326;SE
5567969950;23300605;SE
5567970073;397164;SE
5567970818;10584976;SE
5567974729;20267970;SE
5567975692;7489210;SE
5567977912;397165;SE
5567978126;10785101;SE
5567978316;417646;SE
5567979819;397171;SE
5567980890;20802568;SE
5567980957;14969799;SE
5567983720;22652328;SE
5567984041;10584980;SE
5567985295;22652329;SE
5567985402;180717;SE
5567985485;23226946;SE
5567986152;21176510;SE
5567990675;10584983;SE
5567992192;11265080;SE
5567994529;3757372;SE
5567994669;11414516;SE
5567994685;22963217;SE
5567995104;10584984;SE
5567997506;22881724;SE
5567999049;22082744;SE
5567999601;5070664;SE
5568000615;17431486;SE
5568000763;17682822;SE
5568002686;10584985;SE
5568004328;22652330;SE
5568005739;180718;SE
5568006190;2756773;SE
5568007685;10584987;SE
5568009939;21660624;SE
5568010069;10584988;SE
5568010796;10584990;SE
5568010929;21416905;SE
5568011786;10584991;SE
5568014590;16985799;SE
5568016975;21457423;SE
5568017577;20363778;SE
5568019607;19250491;SE
5568020886;6253383;SE
5568020944;21109276;SE
5568022569;397195;SE
5568024391;15707533;SE
5568025307;12181802;SE
5568027857;8528566;SE
5568027907;10584997;SE
5568029721;18879598;SE
5568030778;21927519;SE
5568032568;20296301;SE
5568034937;397207;SE
5568036692;23350797;SE
5568037195;11377687;SE
5568037898;11129300;SE
5568039159;21955147;SE
5568040942;21359731;SE
5568042062;17500521;SE
5568043805;18299459;SE
5568043995;22652331;SE
5568044779;6282203;SE
5568045123;21344883;SE
5568048564;902027;SE
5568049828;2094847;SE
5568050503;21109277;SE
5568052913;21739709;SE
5568053341;10585001;SE
5568054901;16453593;SE
5568055320;16146894;SE
5568055668;13488664;SE
5568056708;10585002;SE
5568057243;10585003;SE
5568062375;397216;SE
5568063043;4601379;SE
5568069131;17838673;SE
5568070410;20696050;SE
5568074347;23383773;SE
5568077225;18490659;SE
5568077399;16146895;SE
5568077498;16146897;SE
5568080252;10585005;SE
5568085301;6783152;SE
5568087521;10585008;SE
5568089659;6435421;SE
5568094121;10585009;SE
5568094998;20923611;SE
5568095979;13083046;SE
5568098221;2913164;SE
5568099237;20696051;SE
5568099773;16635831;SE
5568099807;2388667;SE
5568101520;357356;SE
5568101652;22924637;SE
5568104573;22338077;SE
5568107329;22748197;SE
5568108053;397230;SE
5568110893;7855527;SE
5568112063;22652332;SE
5568118714;835681;SE
5568118730;397240;SE
5568120025;22652333;SE
5568120538;835675;SE
5568120785;10585018;SE
5568121189;20610272;SE
5568122682;23111050;SE
5568123938;3112560;SE
5568124407;6578773;SE
5568125636;10585019;SE
5568126428;21637592;SE
5568127558;10585020;SE
5568128184;10585021;SE
5568128267;22140385;SE
5568133556;20296083;SE
5568133945;22652334;SE
5568134604;87278;SE
5568135387;14957504;SE
5568137003;20958100;SE
5568139504;18786488;SE
5568139769;16146697;SE
5568140759;10585024;SE
5568141708;3742251;SE
5568144124;16146899;SE
5568146327;22963285;SE
5568146699;22652335;SE
5568148067;23453157;SE
5568150337;19328488;SE
5568154438;20696052;SE
5568157159;10585027;SE
5568157209;10585028;SE
5568159817;10785043;SE
5568161367;22400547;SE
5568164379;10585030;SE
5568165699;1908032;SE
5568165814;16146900;SE
5568167570;23315699;SE
5568168297;19423499;SE
5568169246;21725391;SE
5568171036;20696053;SE
5568171192;10585031;SE
5568173446;22881725;SE
5568175086;3854088;SE
5568175540;10585032;SE
5568177595;22682306;SE
5568178155;22652337;SE
5568183718;18457495;SE
5568183775;16146901;SE
5568184047;397255;SE
5568184880;397274;SE
5568196793;18003732;SE
5568197023;22584685;SE
5568197403;22018453;SE
5568197494;9610533;SE
5568198401;10585043;SE
5568203052;5800198;SE
5568204639;19641675;SE
5568205214;20696055;SE
5568206022;23227091;SE
5568206873;397284;SE
5568208572;397290;SE
5568208978;59233;SE
5568209505;20888561;SE
5568209869;4961144;SE
5568212780;22652338;SE
5568215130;10585048;SE
5568215338;22652339;SE
5568216500;1871710;SE
5568217128;10585051;SE
5568220635;19325502;SE
5568220833;13930723;SE
5568226756;22196380;SE
5568228752;18470707;SE
5568229818;16146902;SE
5568230857;10585055;SE
5568231483;15899533;SE
5568233471;22963254;SE
5568233604;397336;SE
5568236920;22652340;SE
5568237738;8963122;SE
5568238413;17794570;SE
5568238447;16404496;SE
5568238710;15283491;SE
5568238736;18495498;SE
5568248065;21538568;SE
5568248677;10585062;SE
5568251218;22652341;SE
5568254352;10585064;SE
5568254766;16146903;SE
5568255334;8926351;SE
5568258403;7062385;SE
5568260474;18709944;SE
5568261340;22059629;SE
5568261357;180720;SE
5568264518;15147761;SE
5568264674;19070891;SE
5568270382;902029;SE
5568272545;10585069;SE
5568274574;10679530;SE
5568274871;7428606;SE
5568274897;397369;SE
5568275746;10585071;SE
5568277155;397376;SE
5568277304;10585073;SE
5568277817;22652343;SE
5568278674;22561727;SE
5568282643;22326020;SE
5568287881;15397484;SE
5568288533;22652344;SE
5568290349;17229030;SE
5568290646;23056041;SE
5568291511;397380;SE
5568293418;18198246;SE
5568296684;22992414;SE
5568300551;22652345;SE
5568301898;11440163;SE
5568303183;397383;SE
5568303217;16248516;SE
5568303522;397386;SE
5568303795;11301054;SE
5568304736;22887159;SE
5568309628;22652346;SE
5568310964;15781637;SE
5568311053;16146905;SE
5568312127;22652347;SE
5568314685;10585078;SE
5568314727;10585079;SE
5568317050;10585080;SE
5568318678;18812522;SE
5568324817;16146906;SE
5568327125;16231579;SE
5568330079;20738181;SE
5568330756;397392;SE
5568332174;22652348;SE
5568332539;20738056;SE
5568333834;7870264;SE
5568337041;10585082;SE
5568340169;397396;SE
5568341027;16146908;SE
5568341225;10585084;SE
5568343080;17682676;SE
5568343403;22652350;SE
5568343783;22652351;SE
5568344112;10585085;SE
5568346794;160698;SE
5568348311;21325650;SE
5568349699;397398;SE
5568350721;248140;SE
5568353097;22652352;SE
5568353204;22794708;SE
5568354012;6253655;SE
5568355472;10585090;SE
5568356074;20696056;SE
5568358021;22768553;SE
5568358906;397402;SE
5568362320;8938349;SE
5568365133;22238845;SE
5568367105;22225036;SE
5568367204;20696057;SE
5568369028;10585096;SE
5568369366;1025661;SE
5568372113;20696489;SE
5568380074;10585097;SE
5568381049;18645532;SE
5568382070;23149563;SE
5568385727;22652353;SE
5568386980;397410;SE
5568387533;22148489;SE
5568388069;23040142;SE
5568388655;10585098;SE
5568389976;17682655;SE
5568391816;16146909;SE
5568392418;397415;SE
5568394802;23004706;SE
5568395114;20696491;SE
5568395262;4494203;SE
5568396229;3443389;SE
5568402670;20974647;SE
5568402712;16146910;SE
5568402829;7986159;SE
5568402936;16146911;SE
5568403686;397423;SE
5568404593;397428;SE
5568404692;6474530;SE
5568405491;20696492;SE
5568408024;22993537;SE
5568409360;23149716;SE
5568411820;20696493;SE
5568415219;19070830;SE
5568416605;17515538;SE
5568417496;20324050;SE
5568418734;10585104;SE
5568419591;21109278;SE
5568421183;21109279;SE
5568421811;5070806;SE
5568422892;22652354;SE
5568426307;4542525;SE
5568428725;23422629;SE
5568429525;15003593;SE
5568430655;10585106;SE
5568433964;16406531;SE
5568434384;3137578;SE
5568436157;2509263;SE
5568436611;10585107;SE
5568438757;397437;SE
5568440035;268690;SE
5568441322;22600059;SE
5568441785;23241553;SE
5568443641;22652355;SE
5568446305;22946604;SE
5568447741;14619679;SE
5568449580;397444;SE
5568451115;20097658;SE
5568452295;22652356;SE
5568452824;22881726;SE
5568453368;13112125;SE
5568453848;10585110;SE
5568455694;397450;SE
5568457831;2420734;SE
5568458763;22652358;SE
5568459068;10585112;SE
5568468465;397456;SE
5568471709;23491652;SE
5568471873;21068643;SE
5568472442;22652359;SE
5568475809;18161579;SE
5568478886;20323972;SE
5568479942;5038146;SE
5568480833;397467;SE
5568480924;8550154;SE
5568481203;10585114;SE
5568485741;22042585;SE
5568489685;10585117;SE
5568490196;11652333;SE
5568490832;22652360;SE
5568491848;15417529;SE
